number,time,1num,2num,3num,4num,5num,6num,7num,8num,9num,10num,11num,12num,13num,14num,15num,16num,17num,18num,19num,20num
890196,13:10,21,69,57,74,68,51,27,50,5,76,18,12,37,10,73,31,40,25,15,62
890195,13:05,10,44,25,20,73,11,68,52,14,31,24,64,5,40,59,7,15,46,34,54
890194,13:00,75,5,31,16,65,14,20,69,51,9,23,64,22,49,18,34,30,66,63,7
890193,12:55,21,70,72,10,65,30,33,14,41,42,1,34,68,29,75,16,78,4,6,13
890192,12:50,77,8,65,40,51,68,33,25,38,70,21,7,62,15,19,76,22,78,11,71
890191,12:45,10,67,32,15,26,17,52,55,6,45,13,51,22,49,71,73,68,59,19,80
890190,12:40,29,72,26,3,32,66,14,44,65,71,19,76,20,22,77,73,17,49,58,6
890189,12:35,5,10,56,45,16,61,30,68,11,12,43,73,37,7,74,76,53,55,50,13
890188,12:30,18,78,20,64,12,46,15,6,5,61,62,21,70,75,65,25,43,74,28,63
890187,12:25,54,62,36,43,12,1,78,50,14,55,26,40,39,10,4,11,71,3,17,66
890186,12:20,8,3,45,71,57,52,49,53,32,65,36,46,44,62,24,67,72,13,42,76
890185,12:15,45,32,20,34,40,75,15,51,25,33,60,77,65,2,53,22,1,37,10,56
890184,12:10,27,62,54,29,28,56,63,30,53,3,48,58,60,51,41,24,78,80,17,66
890183,12:05,53,14,63,60,48,58,9,35,56,2,3,34,30,59,43,76,25,7,70,1
890182,12:00,39,35,9,46,17,74,23,36,20,45,28,18,31,52,50,30,65,44,61,67
890181,11:55,44,73,59,32,1,31,71,12,22,52,47,20,78,72,24,49,37,30,3,58
890180,11:50,32,55,49,73,70,42,38,19,58,60,80,3,79,11,65,17,45,16,61,54
890179,11:45,51,39,19,27,56,79,44,74,48,75,55,52,57,45,20,6,15,76,33,21
890178,11:40,28,1,43,79,69,2,10,57,27,41,60,73,26,72,68,52,33,20,67,23
890177,11:35,14,63,39,41,4,7,46,45,71,33,29,28,69,40,68,8,54,80,27,3
890176,11:30,39,8,80,73,20,44,43,33,79,23,34,50,18,57,19,66,64,25,29,65
890175,11:25,63,58,67,38,71,10,9,39,42,52,6,28,55,13,41,15,35,45,62,51
890174,11:20,54,27,56,17,78,65,22,79,32,77,37,60,29,61,2,23,74,14,50,3
890173,11:15,71,7,73,8,21,52,62,26,51,25,43,56,17,18,53,34,30,48,77,41
890172,11:10,11,70,29,31,25,30,64,18,23,1,26,8,80,55,43,52,79,77,14,59
890171,11:05,24,70,47,68,21,30,53,25,40,75,16,2,61,77,36,17,9,57,54,19
890170,11:00,20,80,39,60,37,55,42,10,25,70,9,27,58,79,66,44,51,49,5,29
890169,10:55,60,4,21,58,20,67,39,35,36,32,10,16,63,22,45,46,11,78,3,59
890168,10:50,72,6,56,15,3,8,27,30,1,63,39,25,34,45,48,59,49,7,66,79
890167,10:45,47,69,5,31,62,38,50,43,26,59,14,73,68,41,76,22,7,24,13,33
890166,10:40,49,55,61,18,32,66,7,1,2,47,54,74,46,9,68,80,33,65,71,79
890165,10:35,79,46,10,30,45,68,38,21,54,1,25,16,72,58,77,78,12,39,76,69
890164,10:30,60,65,55,11,44,70,50,16,3,47,59,68,57,62,64,42,23,76,19,51
890163,10:25,54,1,68,36,32,70,18,49,19,61,38,77,20,65,22,33,29,26,72,60
890162,10:20,7,1,12,63,4,32,27,64,48,72,70,33,51,10,49,44,15,54,16,13
890161,10:15,32,70,23,39,35,51,46,79,17,20,71,40,10,3,29,31,74,50,26,18
890160,10:10,21,11,2,5,26,23,35,29,68,49,32,50,48,70,27,14,64,80,39,36
890159,10:05,61,64,37,17,25,60,27,35,38,32,12,8,30,78,75,43,44,52,26,19
890158,10:00,17,30,8,28,35,26,41,13,44,64,31,75,18,29,70,53,77,36,38,60
890157,09:55,77,65,13,21,25,71,7,79,61,19,40,3,10,76,12,20,16,33,27,64
890156,09:50,44,64,9,14,18,79,57,5,31,49,47,30,72,26,35,4,67,52,77,28
890155,09:45,50,49,61,37,26,36,80,65,11,22,68,52,38,3,17,20,30,60,9,76
890154,09:40,40,41,12,44,3,4,27,9,18,70,46,33,38,28,66,26,72,65,55,23
890153,09:35,25,52,3,48,24,12,70,32,9,13,30,80,10,38,71,53,23,73,21,76
890152,09:30,38,28,53,76,20,51,79,77,75,16,36,66,33,7,8,69,3,17,78,45
890151,09:25,11,32,27,28,54,65,38,80,4,59,1,15,43,40,2,46,74,47,5,78
890150,09:20,30,74,19,1,38,51,9,80,7,4,67,52,48,47,3,73,65,29,66,63
890149,09:15,63,51,36,20,69,31,44,37,59,71,19,70,74,80,64,67,39,3,46,21
890148,09:10,14,15,28,68,64,31,36,37,48,63,80,77,40,34,54,41,4,53,16,26
890147,09:05,21,4,30,52,8,47,44,76,53,75,70,55,63,61,59,67,60,68,40,33
890146,09:00,2,61,17,38,16,33,42,25,12,45,31,43,59,35,78,69,55,39,34,36
890145,08:55,40,49,3,59,52,38,4,48,53,74,29,75,23,58,80,67,12,33,16,54
890144,08:50,2,1,24,23,16,57,76,3,31,41,36,65,64,38,50,71,80,67,14,72
890143,08:45,70,15,42,43,22,28,62,26,21,54,31,77,5,57,78,29,49,71,36,52
890142,08:40,48,36,24,45,35,72,78,71,18,38,64,19,14,28,47,9,8,50,3,12
890141,08:35,41,42,12,68,54,46,10,59,30,74,66,9,56,72,75,36,53,3,2,52
890140,08:30,80,47,69,12,65,55,17,6,63,66,3,8,53,74,78,72,5,30,20,9
890139,08:25,28,42,13,79,49,37,44,35,46,21,71,50,51,75,7,1,61,27,5,24
890138,08:20,8,74,64,75,19,41,26,45,79,11,25,3,6,1,66,5,39,70,20,43
890137,08:15,30,21,67,63,15,62,74,46,12,24,66,10,64,75,27,22,41,61,56,79
890136,08:10,22,32,79,49,39,19,56,47,13,15,1,14,66,74,73,42,43,61,37,78
890135,08:05,33,17,4,52,72,73,75,69,6,29,44,1,12,11,21,48,57,36,3,49
890134,08:00,45,19,77,15,20,65,57,76,34,39,31,52,63,13,53,5,30,18,3,67
890133,23:55,19,13,75,52,57,3,28,56,22,32,15,26,55,60,77,12,73,53,14,46
890132,23:50,72,30,55,67,73,32,21,49,44,29,20,75,69,51,6,53,43,36,54,3
890131,23:45,13,16,59,5,27,52,65,41,51,60,80,15,62,79,26,47,36,14,75,43
890130,23:40,26,4,65,74,66,22,72,18,69,3,35,75,37,27,43,1,78,48,55,42
890129,23:35,78,27,13,6,48,31,53,9,52,20,55,5,32,7,44,68,72,17,18,56
890128,23:30,36,8,37,62,31,26,42,53,29,1,18,9,48,14,35,55,20,41,12,4
890127,23:25,75,43,40,15,17,14,66,33,9,6,31,80,79,26,61,54,1,12,65,2
890126,23:20,63,37,70,31,51,1,14,62,30,54,13,46,2,21,25,66,69,75,39,16
890125,23:15,54,22,9,56,13,11,52,35,34,61,15,1,68,71,77,32,33,5,42,72
890124,23:10,76,58,59,6,32,36,13,45,27,64,29,61,38,10,60,26,31,62,33,25
890123,23:05,24,58,36,79,61,30,1,45,52,55,39,69,3,6,31,41,40,68,62,53
890122,23:00,3,8,35,58,56,71,45,34,20,9,27,52,50,19,76,70,29,17,55,38
890121,22:55,22,24,68,60,14,29,59,47,30,12,2,70,75,69,58,11,3,57,40,23
890120,22:50,77,33,48,30,22,18,49,11,54,29,70,46,45,9,25,59,62,32,2,71
890119,22:45,76,18,67,58,28,60,69,53,11,77,10,75,31,34,73,61,38,6,17,44
890118,22:40,7,17,8,55,36,65,1,64,34,70,78,37,53,51,3,29,11,72,57,58
890117,22:35,40,51,7,61,37,16,56,11,8,32,41,10,19,36,64,26,20,4,14,69
890116,22:30,14,31,54,80,9,78,2,73,3,18,49,36,21,20,8,59,57,11,60,53
890115,22:25,28,77,52,59,54,75,32,26,68,9,78,11,72,58,48,62,8,79,10,40
890114,22:20,9,2,5,62,77,14,4,42,57,1,36,29,46,43,66,71,75,80,68,10
890113,22:15,2,42,4,19,77,35,20,14,59,52,70,41,57,73,40,44,78,9,27,76
890112,22:10,74,57,78,42,53,6,32,61,31,13,52,47,19,11,23,5,22,4,24,36
890111,22:05,58,20,50,64,43,16,24,71,6,60,47,73,1,72,48,31,9,15,78,7
890110,22:00,56,48,19,73,38,28,27,44,46,60,23,39,33,72,59,57,40,6,65,53
890109,21:55,54,23,52,76,59,35,67,44,53,5,15,73,19,34,56,71,26,75,66,28
890108,21:50,5,43,27,49,8,31,44,29,48,1,16,52,34,67,2,9,47,62,7,73
890107,21:45,62,11,2,6,8,42,38,66,69,24,28,20,45,35,73,60,53,54,49,55
890106,21:40,71,56,5,46,33,6,13,9,45,32,78,27,28,34,47,57,35,38,10,40
890105,21:35,47,48,37,54,72,64,43,46,58,69,77,12,31,66,11,35,40,8,17,56
890104,21:30,80,32,13,9,65,14,22,31,77,46,55,5,53,40,29,18,50,74,23,39
890103,21:25,75,50,49,23,59,18,8,78,15,51,40,66,73,25,55,14,63,67,72,46
890102,21:20,14,80,71,59,60,41,3,61,46,73,42,33,16,20,44,49,52,50,6,1
890101,21:15,20,52,80,34,75,18,44,40,36,33,7,78,68,6,22,14,21,3,59,24
890100,21:10,4,54,6,44,51,22,21,64,35,75,40,3,80,15,61,39,37,24,19,66
890099,21:05,29,27,22,60,45,48,72,55,57,73,10,34,54,49,51,50,26,30,56,35
890098,21:00,46,56,24,32,14,34,62,9,72,80,78,74,20,48,17,27,41,26,52,76
890097,20:55,73,37,53,19,74,78,40,41,48,18,31,25,46,39,2,63,45,44,35,76
890096,20:50,11,61,12,76,71,63,3,51,10,19,13,4,21,47,31,20,29,78,58,14
890095,20:45,47,53,19,11,12,55,57,4,9,74,39,3,33,31,32,51,50,23,54,66
890094,20:40,71,61,59,27,50,41,55,56,15,75,74,6,29,25,78,72,43,49,23,66
890093,20:35,79,25,35,20,56,38,7,30,4,19,3,1,47,42,6,22,8,2,24,58
890092,20:30,61,59,20,75,15,63,46,76,51,53,27,65,17,9,66,42,39,40,37,31
890091,20:25,9,80,65,33,3,61,2,48,74,42,7,50,21,75,64,5,76,56,68,43
890090,20:20,11,79,9,64,36,66,30,4,1,32,2,13,7,51,37,54,80,48,21,42
890089,20:15,18,17,7,51,37,4,30,21,8,13,77,46,66,62,6,44,64,48,52,71
890088,20:10,70,8,15,52,28,56,69,80,67,44,21,32,7,25,36,66,38,16,23,11
890087,20:05,74,70,14,38,40,72,17,30,39,60,80,36,52,24,76,29,59,27,55,46
890086,20:00,22,48,78,20,26,50,80,7,14,34,79,16,36,8,65,41,5,28,43,10
890085,19:55,45,59,48,13,10,16,42,6,52,18,51,9,41,5,72,77,35,79,49,29
890084,19:50,80,64,77,29,60,51,70,65,52,59,18,31,46,73,37,7,28,53,47,78
890083,19:45,53,35,79,55,61,41,8,46,36,47,56,63,9,18,19,10,72,22,40,23
890082,19:40,9,73,29,22,31,60,4,48,34,78,36,75,3,64,53,20,21,79,63,51
890081,19:35,25,3,27,35,12,76,15,8,6,55,44,45,61,16,1,46,64,49,57,20
890080,19:30,44,37,46,28,63,9,35,45,29,51,55,60,52,4,56,49,25,6,73,80
890079,19:25,52,31,30,11,72,68,16,24,39,4,78,42,38,23,73,7,5,63,3,75
890078,19:20,57,37,2,17,44,16,69,19,70,40,23,63,74,73,3,15,7,76,61,48
890077,19:15,44,11,63,66,27,14,38,62,51,28,2,49,43,20,73,21,12,68,48,33
890076,19:10,32,29,12,10,68,61,57,7,19,69,73,40,5,23,21,47,18,65,41,51
890075,19:05,52,48,25,67,5,63,49,29,68,8,9,27,15,51,66,35,42,74,10,26
890074,19:00,73,54,9,28,71,57,42,51,22,37,4,1,62,24,55,72,67,43,64,70
890073,18:55,31,15,50,8,10,22,23,68,5,13,75,47,53,26,21,73,32,12,66,45
890072,18:50,28,52,21,44,7,30,25,22,53,24,3,63,74,2,71,79,34,32,50,33
890071,18:45,12,71,62,14,54,43,44,66,64,33,63,25,79,68,23,37,57,10,16,77
890070,18:40,69,5,47,40,61,23,20,57,18,62,51,42,11,50,14,6,56,49,66,77
890069,18:35,57,37,47,17,72,24,40,11,61,79,56,66,62,2,75,12,19,41,25,60
890068,18:30,65,55,22,54,73,63,80,74,61,72,24,62,3,14,18,26,33,6,13,9
890067,18:25,27,47,33,42,23,59,58,21,2,14,53,56,43,55,24,18,38,31,62,20
890066,18:20,69,75,79,61,59,17,43,45,3,4,16,66,31,54,52,72,11,34,19,2
890065,18:15,7,74,12,36,44,62,22,48,68,52,54,76,10,15,19,73,63,60,34,50
890064,18:10,69,68,21,65,10,80,79,15,14,7,16,9,42,63,13,37,28,53,70,20
890063,18:05,75,9,54,51,6,59,27,70,71,73,16,18,47,29,10,53,30,4,40,62
890062,18:00,8,9,7,41,75,23,32,16,12,26,47,37,1,58,79,25,80,73,21,68
890061,17:55,24,74,12,78,70,35,65,23,38,9,6,3,4,41,37,68,26,14,62,47
890060,17:50,61,46,74,17,27,7,73,42,54,29,18,76,45,24,33,8,1,36,28,12
890059,17:45,29,5,39,13,19,11,30,72,78,44,45,9,76,14,15,50,47,62,73,80
890058,17:40,48,49,53,74,76,27,12,45,69,28,35,6,34,47,70,1,52,23,21,17
890057,17:35,34,33,16,67,24,14,80,42,38,50,30,41,74,10,32,77,56,68,40,2
890056,17:30,50,1,33,78,31,72,79,68,76,59,44,2,3,20,24,34,51,18,25,12
890055,17:25,37,62,50,27,42,77,33,32,73,63,70,4,74,79,59,13,36,3,25,80
890054,17:20,67,62,80,17,13,10,63,46,53,11,73,27,8,43,65,25,52,4,31,50
890053,17:15,26,58,2,59,44,9,77,7,28,23,13,80,78,47,68,43,34,56,76,54
890052,17:10,6,30,17,3,22,73,74,46,14,15,67,38,13,20,34,26,4,58,75,25
890051,17:05,52,54,22,23,5,29,40,18,43,61,38,12,79,76,20,62,1,72,39,19
890050,17:00,63,50,14,78,53,29,28,68,76,40,67,8,54,10,31,3,13,32,17,27
890049,16:55,41,8,66,75,21,35,20,4,63,22,56,5,67,27,72,62,31,30,29,65
890048,16:50,80,52,37,33,18,56,31,62,68,63,26,21,36,72,12,7,13,23,47,45
890047,16:45,53,60,9,28,11,48,44,4,20,26,46,59,55,29,13,64,45,36,38,25
890046,16:40,79,20,65,45,28,39,35,3,13,61,27,58,18,71,9,16,66,42,11,1
890045,16:35,68,54,62,73,33,69,31,56,2,51,66,58,20,28,34,12,75,77,22,11
890044,16:30,75,77,29,35,65,69,51,37,67,26,41,22,63,43,47,9,62,14,36,44
890043,16:25,74,39,68,63,19,48,17,45,66,73,49,79,40,75,18,41,37,51,56,5
890042,16:20,21,70,74,30,64,75,48,29,15,78,57,80,12,65,53,13,63,60,44,59
890041,16:15,28,41,3,75,22,23,53,80,51,19,34,47,21,74,63,78,8,35,59,58
890040,16:10,28,11,43,31,58,36,72,37,80,70,16,45,74,27,56,79,7,51,8,49
890039,16:05,48,15,72,45,12,21,13,11,23,4,58,61,49,3,17,6,59,32,14,2
890038,16:00,37,1,3,47,46,43,74,15,34,64,44,8,7,62,54,57,71,49,42,14
890037,15:55,52,51,32,23,8,42,74,69,43,24,25,35,9,56,53,29,30,57,37,60
890036,15:50,8,57,59,79,34,49,6,27,17,68,26,24,50,13,78,37,28,23,41,9
890035,15:45,65,50,40,19,49,67,2,33,36,75,4,73,56,62,14,30,80,48,53,42
890034,15:40,42,34,38,63,58,46,23,4,25,60,57,51,12,9,52,35,5,54,22,37
890033,15:35,63,72,19,51,23,76,57,65,30,61,68,8,13,53,25,59,41,55,77,18
890032,15:30,76,59,3,75,25,44,23,50,21,61,29,71,38,66,34,12,79,70,53,10
890031,15:25,50,69,29,6,61,65,13,53,45,21,58,57,49,22,63,5,48,44,12,80
890030,15:20,79,53,3,69,70,77,61,41,80,21,49,30,18,19,2,20,36,24,73,8
890029,15:15,26,45,51,39,20,56,34,61,57,71,62,72,44,32,65,75,63,3,30,24
890028,15:10,28,74,33,60,30,46,12,39,42,52,51,21,15,31,32,26,19,77,23,4
890027,15:05,79,20,44,39,18,6,34,3,73,10,77,2,21,15,16,72,13,62,36,76
890026,15:00,47,48,62,41,50,68,7,37,77,75,21,58,4,17,25,60,71,61,28,57
890025,14:55,63,49,46,61,55,12,26,75,66,13,65,38,34,80,79,60,35,7,20,56
890024,14:50,8,41,15,53,74,70,80,16,27,43,55,42,24,77,1,35,12,68,5,2
890023,14:45,78,16,59,74,29,43,21,11,64,5,10,50,76,1,20,69,26,30,57,67
890022,14:40,33,24,1,61,18,57,60,26,79,21,4,47,40,53,41,78,49,11,65,34
890021,14:35,64,9,65,53,12,72,49,61,30,60,75,38,16,57,55,73,44,28,8,39
890020,14:30,63,30,59,65,42,9,80,5,1,29,21,7,41,74,38,33,71,77,31,34
890019,14:25,66,6,2,52,32,4,36,56,11,47,61,34,26,72,20,62,14,49,54,12
890018,14:20,35,51,5,72,29,11,80,31,22,38,46,69,61,45,53,43,2,1,79,71
890017,14:15,64,40,25,50,39,37,59,24,53,45,32,20,78,48,41,12,1,35,75,72
890016,14:10,78,74,3,63,27,51,5,57,49,50,54,31,72,67,12,24,22,79,60,52
890015,14:05,67,53,58,48,4,27,20,23,42,32,11,56,49,36,43,29,50,34,17,5
890014,14:00,77,40,51,6,50,45,37,23,19,28,1,31,80,79,43,57,34,56,71,61
890013,13:55,64,63,5,39,10,46,76,6,66,48,79,22,8,54,43,53,19,47,37,2
890012,13:50,71,28,33,30,32,15,61,76,47,53,8,19,67,35,44,23,12,10,14,24
890011,13:45,69,76,24,7,50,46,42,60,3,34,40,2,33,73,32,62,16,54,44,39
890010,13:40,76,57,55,7,15,32,66,52,71,33,47,4,70,31,40,35,68,58,61,20
890009,13:35,59,50,45,4,51,21,63,55,13,2,54,29,49,53,24,62,56,17,79,36
890008,13:30,14,15,71,46,1,36,32,80,26,35,6,34,30,18,54,5,39,48,75,78
890007,13:25,44,60,29,21,25,37,45,10,67,4,80,6,58,57,48,41,26,32,27,2
890006,13:20,29,68,47,2,58,8,51,39,54,14,72,12,7,6,77,9,43,60,67,23
890005,13:15,73,46,23,25,26,27,28,54,21,64,30,17,6,44,11,80,60,71,22,45
890004,13:10,52,41,12,39,76,62,60,48,73,15,34,17,72,36,49,29,22,78,77,6
890003,13:05,63,56,39,8,78,58,60,69,24,74,16,13,14,47,22,70,25,67,33,52
890002,13:00,33,7,58,54,1,35,43,47,50,6,78,51,40,27,32,28,55,59,57,69
890001,12:55,16,20,15,57,34,53,80,72,74,30,62,45,18,10,37,42,11,26,61,44
890000,12:50,43,49,16,62,13,61,17,9,67,11,20,71,5,10,76,26,25,28,46,8
889999,12:45,66,75,48,19,80,69,41,16,4,35,74,51,18,42,57,36,45,60,38,30
889998,12:40,46,32,67,64,38,29,7,9,59,43,48,49,1,42,66,58,70,24,31,65
889997,12:35,4,16,79,57,48,78,12,35,53,49,41,39,44,71,46,42,33,7,62,27
889996,12:30,21,19,37,69,13,12,14,50,44,30,61,2,7,68,24,8,18,79,76,71
889995,12:25,35,37,69,21,5,22,23,56,3,29,60,7,38,70,44,61,80,54,16,45
889994,12:20,41,75,40,16,12,42,43,36,29,55,3,62,24,17,45,22,61,7,77,50
889993,12:15,22,59,72,33,14,45,56,35,69,40,1,79,27,16,80,46,71,53,70,7
889992,12:10,20,58,11,12,72,55,5,62,74,10,17,79,46,26,9,24,18,56,29,64
889991,12:05,75,17,29,18,21,55,70,4,30,65,20,19,67,46,51,69,2,58,3,27
889990,12:00,52,80,67,50,25,5,18,76,63,12,57,77,6,7,1,16,28,61,58,8
889989,11:55,9,22,31,38,46,12,78,72,60,1,40,44,45,50,75,19,41,8,2,33
889988,11:50,32,51,9,59,56,7,8,79,42,48,31,57,65,35,69,72,4,2,13,24
889987,11:45,79,57,42,54,38,43,36,67,63,23,49,50,44,33,70,34,2,59,10,52
889986,11:40,25,65,49,33,27,62,16,30,53,8,43,47,56,51,31,6,35,48,17,7
889985,11:35,6,12,52,45,41,17,44,46,72,35,59,24,68,73,37,56,77,1,55,76
889984,11:30,64,76,20,11,65,21,25,79,15,9,17,42,40,13,33,50,16,5,14,47
889983,11:25,61,56,72,45,28,3,22,59,15,29,20,25,46,67,34,73,47,75,27,66
889982,11:20,53,78,20,49,5,44,9,58,33,24,75,12,67,80,54,74,36,50,76,60
889981,11:15,48,78,65,51,40,17,62,39,29,32,60,63,27,73,79,68,22,53,13,80
889980,11:10,57,6,17,55,23,72,52,77,5,46,26,41,65,51,25,50,34,80,16,12
889979,11:05,72,70,12,35,36,56,71,62,69,4,40,15,21,10,44,80,51,37,7,76
889978,11:00,73,22,69,39,17,63,78,37,9,66,18,5,42,58,12,54,47,27,30,38
889977,10:55,68,54,46,26,11,56,75,28,38,35,64,14,61,13,27,4,67,73,52,33
889976,10:50,7,39,70,22,9,14,58,2,20,67,64,19,40,56,3,57,15,21,11,45
889975,10:45,80,39,13,30,71,33,78,65,77,34,73,28,17,1,25,62,67,50,45,38
889974,10:40,60,14,57,53,47,34,33,15,26,1,50,51,69,17,66,80,28,55,76,20
889973,10:35,75,57,36,45,11,69,76,80,51,56,33,28,23,2,8,55,42,64,59,77
889972,10:30,69,35,72,60,47,2,33,20,71,39,22,55,58,77,73,25,27,64,37,57
889971,10:25,78,29,44,45,20,43,64,65,68,36,60,35,74,62,72,40,12,3,8,6
889970,10:20,21,22,54,41,74,3,1,52,50,6,29,11,17,53,12,2,71,36,34,59
889969,10:15,60,62,14,3,63,54,34,4,30,50,78,70,18,2,64,9,69,52,43,12
889968,10:10,20,38,78,69,51,42,47,63,58,10,37,22,30,52,3,56,75,7,67,79
889967,10:05,12,21,68,6,14,43,48,45,53,23,20,40,28,50,74,78,32,27,30,3
889966,10:00,23,8,53,2,13,10,33,22,47,38,16,58,78,12,62,31,66,50,61,25
889965,09:55,25,49,78,64,6,46,77,7,55,51,62,69,8,9,67,68,14,16,65,11
889964,09:50,76,10,64,28,70,36,3,7,80,41,53,77,49,16,50,25,57,30,65,23
889963,09:45,39,73,32,40,65,75,29,64,13,52,33,68,24,14,79,34,30,25,21,46
889962,09:40,53,60,42,66,37,20,18,40,12,14,5,22,50,78,21,67,26,29,34,25
889961,09:35,57,2,46,12,39,41,71,60,25,78,58,52,21,32,26,76,50,40,63,54
889960,09:30,30,5,39,27,18,41,1,76,69,2,26,79,71,51,4,14,78,43,75,32
889959,09:25,28,70,5,80,35,78,37,75,10,72,49,4,11,7,13,18,58,46,1,40
889958,09:20,10,76,33,20,70,75,17,3,48,28,4,1,35,27,5,14,26,45,8,52
889957,09:15,75,79,15,73,29,21,13,1,32,7,33,65,40,20,70,68,63,69,76,59
889956,09:10,64,8,15,58,1,72,12,76,40,79,27,52,35,43,9,75,63,51,28,6
889955,09:05,64,61,11,65,50,38,2,34,21,54,70,73,27,23,78,56,67,24,79,8
889954,09:00,27,61,80,31,43,4,59,16,6,30,26,72,56,77,78,65,66,24,14,36
889953,08:55,61,25,2,79,40,24,28,23,46,55,15,39,13,52,12,67,51,4,18,41
889952,08:50,64,46,59,63,48,27,13,4,11,17,42,43,55,52,18,62,61,69,31,30
889951,08:45,16,8,36,67,63,77,80,3,49,35,32,65,28,9,46,4,5,52,51,13
889950,08:40,56,54,34,68,76,29,32,61,24,5,11,44,17,21,52,70,50,37,62,28
889949,08:35,67,48,37,77,51,62,75,28,19,25,76,21,61,63,39,78,57,17,72,6
889948,08:30,76,35,14,9,21,79,50,51,64,1,54,53,69,31,28,66,68,32,47,6
889947,08:25,44,28,26,24,58,49,66,80,5,43,20,25,53,6,35,71,18,38,41,63
889946,08:20,47,65,72,44,63,62,13,33,37,22,60,55,32,49,56,79,19,4,43,64
889945,08:15,77,49,61,72,69,80,10,14,70,24,39,66,9,36,73,48,22,4,54,8
889944,08:10,52,22,73,62,49,50,10,8,58,56,53,77,71,15,40,32,4,78,25,74
889943,08:05,38,34,42,19,50,67,3,59,66,70,18,75,15,61,44,41,40,47,65,29
889942,08:00,30,7,44,67,70,78,23,55,16,74,68,71,73,41,33,49,2,66,54,59
889941,23:55,3,31,19,43,7,70,73,40,35,78,64,15,45,77,47,53,74,76,14,21
889940,23:50,33,22,67,20,66,68,70,34,15,53,12,30,69,13,60,36,25,64,80,46
889939,23:45,61,80,53,7,51,18,12,13,49,58,2,11,36,22,79,69,28,43,75,68
889938,23:40,66,57,16,13,19,76,9,67,20,48,29,4,38,36,71,58,8,65,75,51
889937,23:35,75,29,31,41,67,38,16,80,72,70,65,47,68,43,71,2,44,1,73,23
889936,23:30,31,43,30,49,77,62,64,72,76,36,4,29,3,42,39,63,15,12,67,37
889935,23:25,16,26,33,22,67,39,23,6,60,72,71,56,58,29,61,4,69,25,50,10
889934,23:20,68,10,17,61,74,9,56,55,2,43,48,39,12,70,54,37,30,51,52,57
889933,23:15,50,30,21,72,3,74,2,55,5,8,65,25,29,33,11,31,53,78,66,19
889932,23:10,71,61,25,79,72,54,11,38,6,77,74,55,34,60,70,21,44,36,35,43
889931,23:05,14,29,52,38,36,13,7,80,20,27,33,15,65,22,55,8,73,49,50,30
889930,23:00,71,34,13,31,2,40,44,27,61,10,65,53,70,67,18,37,4,51,32,38
889929,22:55,5,72,11,51,42,71,59,54,73,24,65,32,35,23,57,25,18,52,53,4
889928,22:50,31,11,15,21,63,69,48,44,20,53,78,50,3,42,33,6,27,16,79,72
889927,22:45,71,12,19,35,65,38,30,42,64,50,61,60,57,51,76,9,39,24,17,26
889926,22:40,67,60,36,25,48,62,37,43,58,15,4,13,69,50,55,40,45,53,42,64
889925,22:35,5,4,3,13,1,59,68,50,10,16,51,39,25,45,80,69,75,46,79,32
889924,22:30,68,2,74,12,34,36,39,20,8,15,6,14,32,38,10,55,51,78,44,66
889923,22:25,17,33,39,15,61,51,65,12,75,2,20,43,25,10,46,68,58,19,9,80
889922,22:20,52,70,16,35,64,11,36,65,50,47,19,60,72,41,15,42,1,53,4,32
889921,22:15,58,68,25,47,52,77,10,64,9,40,7,36,71,42,31,60,66,23,44,11
889920,22:10,69,59,21,10,65,61,53,56,71,32,12,25,29,38,2,24,11,79,74,5
889919,22:05,1,57,49,30,48,52,55,45,7,11,74,12,38,18,16,59,80,37,56,42
889918,22:00,45,41,21,13,26,67,48,57,78,10,60,59,54,27,70,65,37,68,32,34
889917,21:55,11,20,74,37,16,26,61,15,46,43,69,22,41,2,5,73,60,14,45,40
889916,21:50,2,21,60,24,65,11,45,31,44,79,67,4,14,77,62,3,20,8,55,6
889915,21:45,13,47,14,46,45,15,33,3,34,11,72,28,8,56,55,35,43,50,74,68
889914,21:40,55,24,22,7,36,21,4,66,38,19,11,27,63,69,77,73,71,43,1,62
889913,21:35,5,29,76,1,13,33,15,31,69,36,68,9,77,51,42,72,22,38,63,50
889912,21:30,76,74,46,11,31,14,18,45,4,26,1,47,54,48,65,24,58,34,75,72
889911,21:25,78,47,35,56,18,31,58,28,14,70,49,23,50,52,41,29,46,66,33,25
889910,21:20,55,5,3,79,33,8,18,66,47,45,51,43,75,69,30,52,23,54,40,35
889909,21:15,49,46,51,7,5,78,77,39,11,24,63,53,33,55,66,30,16,62,23,31
889908,21:10,28,80,56,7,10,46,22,26,36,44,72,78,61,17,47,6,55,54,1,20
889907,21:05,28,13,60,22,61,27,41,52,50,7,47,65,53,67,56,45,78,11,73,43
889906,21:00,71,70,66,80,22,18,76,25,37,61,79,10,60,34,7,9,48,59,24,45
889905,20:55,30,42,72,24,12,9,43,61,32,33,66,49,51,45,44,29,36,27,63,37
889904,20:50,10,56,15,77,80,50,4,52,27,67,1,18,68,44,49,38,59,35,34,20
889903,20:45,9,29,56,78,16,23,20,57,7,80,51,1,5,28,54,22,70,68,69,38
889902,20:40,60,56,46,7,73,55,63,61,14,80,21,27,38,33,16,8,71,39,12,11
889901,20:35,56,10,24,52,34,28,5,48,38,42,67,70,61,9,26,73,20,33,30,78
